review_id,pull_request_id,reviewer_id,review_round,comments_count,approved,review_timestamp
RV0001693,PR001154,D0012,1,17,0,2024-03-28 10:55:08.124623
RV0001694,PR001154,D0012,2,10,1,2024-03-28 11:27:59.594561
RV0001695,PR001155,D0038,1,1,1,2024-03-26 14:03:07.003273
RV0001696,PR001156,D0032,1,4,1,2024-04-05 15:13:00.198781
RV0001697,PR001157,D0022,1,9,0,2024-04-03 16:30:53.146152
RV0001698,PR001157,D0022,2,3,1,2024-04-04 00:26:27.393417
RV0001699,PR001158,D0034,1,4,0,2024-04-03 16:53:21.830026
RV0001700,PR001158,D0034,2,6,1,2024-04-03 19:07:03.915888
RV0001701,PR001159,D0012,1,3,1,2024-04-03 16:42:05.243705
RV0001702,PR001160,D0014,1,22,0,2024-03-31 00:20:17.100023
RV0001703,PR001160,D0014,2,6,1,2024-03-31 04:39:44.086746
RV0001704,PR001161,D0052,1,4,0,2024-03-30 02:31:07.426603
RV0001705,PR001161,D0052,2,1,1,2024-03-29 15:45:45.974469
RV0001706,PR001162,D0058,1,0,0,2024-03-25 17:12:25.358513
RV0001707,PR001162,D0058,2,2,0,2024-03-25 15:55:24.231251
RV0001708,PR001162,D0058,3,7,1,2024-03-25 16:20:42.165002
RV0001709,PR001163,D0005,1,1,0,2023-11-26 22:18:48.544483
RV0001710,PR001163,D0005,2,3,0,2023-11-26 17:59:50.699431
RV0001711,PR001163,D0005,3,3,1,2023-11-25 14:21:29.923290
RV0001712,PR001164,D0014,1,2,1,2023-11-23 17:06:37.494343
RV0001713,PR001165,D0034,1,0,0,2023-11-23 19:30:31.187438
RV0001714,PR001165,D0034,2,3,0,2023-11-23 20:54:44.303647
RV0001715,PR001165,D0034,3,1,1,2023-11-23 17:10:39.024438
RV0001716,PR001166,D0007,1,2,1,2023-11-25 17:08:37.189214
RV0001717,PR001167,D0048,1,6,1,2023-11-20 17:38:32.663806
RV0001718,PR001168,D0038,1,6,1,2023-11-18 18:15:37.773185
RV0001719,PR001170,D0052,1,3,1,2023-11-29 18:17:01.857799
RV0001720,PR001171,D0058,1,1,1,2023-11-22 03:53:50.549537
RV0001721,PR001172,D0035,1,5,1,2023-11-28 02:53:29.589491
RV0001722,PR001173,D0012,1,1,1,2023-12-11 05:41:39.626430
RV0001723,PR001174,D0052,1,0,0,2023-12-07 02:54:36.756444
RV0001724,PR001174,D0052,2,8,1,2023-12-06 23:50:39.052691
RV0001725,PR001175,D0038,1,3,0,2023-12-04 03:11:22.102891
RV0001726,PR001175,D0038,2,19,1,2023-12-04 02:50:17.944862
RV0001727,PR001176,D0005,1,8,1,2023-12-12 00:42:09.900326
RV0001728,PR001177,D0058,1,1,1,2023-12-11 16:51:02.688226
RV0001729,PR001178,D0048,1,0,1,2023-12-08 01:35:47.279599
RV0001730,PR001179,D0034,1,6,0,2023-12-07 11:55:38.271531
RV0001731,PR001179,D0034,2,6,1,2023-12-07 11:02:23.577540
RV0001732,PR001180,D0005,1,4,1,2023-12-11 18:30:38.711275
RV0001733,PR001181,D0035,1,3,1,2023-12-09 18:58:39.284096
RV0001734,PR001182,D0002,1,3,1,2023-12-11 20:32:15.742767
RV0001735,PR001183,D0020,1,6,1,2023-12-07 18:09:25.755231
RV0001736,PR001184,D0014,1,3,1,2023-12-07 13:45:40.177178
RV0001737,PR001185,D0020,1,0,1,2023-12-06 06:09:53.163693
RV0001738,PR001186,D0032,1,2,1,2023-12-21 15:34:09.540565
RV0001739,PR001187,D0049,1,0,0,2023-12-23 13:10:22.867543
RV0001740,PR001187,D0049,2,1,1,2023-12-23 17:15:57.007862
RV0001741,PR001188,D0012,1,2,0,2023-12-24 23:25:35.430329
RV0001742,PR001188,D0012,2,1,1,2023-12-25 01:47:27.848929
RV0001743,PR001189,D0038,1,12,0,2023-12-18 17:55:07.202866
RV0001744,PR001189,D0038,2,6,1,2023-12-19 00:57:40.385710
RV0001745,PR001191,D0002,1,1,1,2023-12-26 17:48:18.149882
RV0001746,PR001192,D0014,1,2,0,2023-12-23 23:15:54.940770
RV0001747,PR001192,D0014,2,11,1,2023-12-23 23:53:11.619645
RV0001748,PR001193,D0035,1,0,1,2023-12-23 22:15:13.649007
RV0001749,PR001194,D0022,1,2,1,2023-12-21 01:40:45.799673
RV0001750,PR001195,D0014,1,8,1,2023-12-27 01:28:44.826662
RV0001751,PR001196,D0029,1,9,0,2023-12-25 13:24:56.508696
RV0001752,PR001196,D0029,2,2,0,2023-12-25 21:21:09.016009
RV0001753,PR001196,D0029,3,5,1,2023-12-26 01:21:24.474848
RV0001754,PR001197,D0007,1,2,0,2023-12-25 00:15:02.642429
RV0001755,PR001197,D0007,2,0,1,2023-12-24 20:33:34.389781
RV0001756,PR001198,D0022,1,8,0,2023-12-24 18:33:50.307698
RV0001757,PR001198,D0022,2,7,1,2023-12-24 22:54:39.642591
RV0001758,PR001199,D0005,1,4,1,2023-12-22 03:43:07.326847
RV0001759,PR001200,D0034,1,10,1,2023-12-23 11:42:02.830113
RV0001760,PR001201,D0035,1,4,0,2023-12-24 03:39:20.270548
RV0001761,PR001201,D0035,2,2,1,2023-12-24 02:38:21.294943
RV0001762,PR001202,D0022,1,10,0,2023-12-18 06:38:59.898919
RV0001763,PR001202,D0022,2,3,1,2023-12-18 03:30:10.869422
RV0001764,PR001203,D0012,1,8,1,2023-12-21 16:19:19.673459
RV0001765,PR001204,D0022,1,14,0,2023-12-25 21:30:19.574299
RV0001766,PR001204,D0022,2,3,0,2023-12-25 22:03:49.880045
RV0001767,PR001204,D0022,3,0,1,2023-12-25 21:50:48.382032
RV0001768,PR001205,D0012,1,0,1,2023-12-17 03:11:27.165007
RV0001769,PR001206,D0022,1,9,0,2023-12-21 13:10:21.366366
RV0001770,PR001206,D0022,2,1,0,2023-12-21 17:02:45.421521
RV0001771,PR001206,D0022,3,1,1,2023-12-21 16:42:59.136494
RV0001772,PR001207,D0035,1,2,0,2023-12-26 23:46:17.447255
RV0001773,PR001207,D0035,2,2,1,2023-12-26 15:20:16.722426
RV0001774,PR001208,D0007,1,2,0,2023-12-23 21:54:30.700378
RV0001775,PR001208,D0007,2,2,1,2023-12-23 20:28:05.879340
RV0001776,PR001209,D0032,1,3,0,2023-12-20 05:50:34.376619
RV0001777,PR001209,D0032,2,0,1,2023-12-20 06:50:30.556531
RV0001778,PR001210,D0020,1,5,1,2024-01-06 13:09:10.083639
RV0001779,PR001211,D0049,1,2,1,2024-01-07 00:43:40.244008
RV0001780,PR001212,D0002,1,2,1,2024-01-04 06:24:21.340715
RV0001781,PR001213,D0014,1,2,0,2024-01-08 16:04:40.140447
RV0001782,PR001213,D0014,2,3,0,2024-01-08 12:05:35.284429
RV0001783,PR001213,D0014,3,5,1,2024-01-08 15:57:16.587574
RV0001784,PR001215,D0014,1,1,0,2024-01-07 18:38:34.295451
RV0001785,PR001215,D0014,2,1,1,2024-01-07 13:06:45.019022
RV0001786,PR001216,D0020,1,2,1,2024-01-04 18:49:57.982784
RV0001787,PR001217,D0022,1,1,0,2024-01-10 16:44:19.723945
RV0001788,PR001217,D0022,2,1,1,2024-01-10 15:46:51.246293
RV0001789,PR001218,D0049,1,3,0,2024-01-03 23:14:01.590622
RV0001790,PR001218,D0049,2,3,1,2024-01-03 05:33:53.580106
RV0001791,PR001219,D0058,1,1,0,2024-01-04 23:41:34.857771
RV0001792,PR001219,D0058,2,10,1,2024-01-05 04:18:57.064893
RV0001793,PR001221,D0035,1,5,0,2024-01-01 00:38:29.136088
RV0001794,PR001221,D0035,2,2,1,2023-12-31 14:40:24.938339
RV0001795,PR001222,D0058,1,3,1,2024-01-01 10:59:30.459223
RV0001796,PR001223,D0038,1,2,1,2024-01-10 07:35:09.224621
RV0001797,PR001224,D0014,1,9,0,2024-01-08 05:59:28.076328
RV0001798,PR001224,D0014,2,7,0,2024-01-08 15:40:19.356366
RV0001799,PR001224,D0014,3,3,1,2024-01-08 14:32:59.840685
RV0001800,PR001225,D0029,1,4,1,2024-01-01 03:53:49.408516
RV0001801,PR001226,D0022,1,0,1,2023-12-31 02:34:02.194809
RV0001802,PR001228,D0007,1,2,0,2024-01-06 09:49:25.055083
RV0001803,PR001228,D0007,2,3,0,2024-01-06 01:27:14.244925
RV0001804,PR001228,D0007,3,0,1,2024-01-06 04:46:40.444587
RV0001805,PR001229,D0048,1,1,1,2024-01-06 06:31:36.412661
RV0001806,PR001231,D0035,1,6,0,2024-01-14 17:28:51.245948
RV0001807,PR001231,D0035,2,2,0,2024-01-14 18:13:16.158379
RV0001808,PR001231,D0035,3,0,1,2024-01-14 18:56:19.381292
RV0001809,PR001232,D0002,1,8,1,2024-01-22 21:21:27.773585
RV0001810,PR001233,D0022,1,6,1,2024-01-22 06:28:48.743445
RV0001811,PR001236,D0007,1,6,0,2024-01-22 16:35:58.980207
RV0001812,PR001236,D0007,2,0,0,2024-01-22 16:40:26.603925
RV0001813,PR001236,D0007,3,1,1,2024-01-22 16:45:58.494401
RV0001814,PR001237,D0034,1,5,1,2024-01-24 02:42:53.119723
RV0001815,PR001238,D0048,1,1,0,2024-01-13 13:16:51.550636
RV0001816,PR001238,D0048,2,1,1,2024-01-13 19:01:40.885202
RV0001817,PR001239,D0014,1,2,1,2024-01-24 05:43:58.359984
RV0001818,PR001240,D0052,1,2,1,2024-01-19 07:20:13.225562
RV0001819,PR001242,D0032,1,1,1,2024-01-16 00:11:14.664557
RV0001820,PR001243,D0029,1,14,1,2024-01-21 18:56:40.734701
RV0001821,PR001244,D0005,1,6,0,2024-01-20 11:17:24.982758
RV0001822,PR001244,D0005,2,4,1,2024-01-20 10:25:51.436215
RV0001823,PR001245,D0052,1,0,1,2024-01-15 11:18:04.290426
RV0001824,PR001246,D0022,1,4,1,2024-01-20 00:01:53.314154
RV0001825,PR001247,D0022,1,13,0,2024-01-20 08:48:57.266334
RV0001826,PR001247,D0022,2,7,0,2024-01-20 09:04:01.227200
RV0001827,PR001247,D0022,3,2,1,2024-01-20 09:28:13.815824
RV0001828,PR001248,D0058,1,3,0,2024-01-14 02:13:04.506651
RV0001829,PR001248,D0058,2,4,1,2024-01-14 00:32:12.767057
RV0001830,PR001249,D0002,1,2,1,2024-01-14 14:21:51.462325
RV0001831,PR001250,D0034,1,5,0,2024-01-21 06:36:46.704496
RV0001832,PR001250,D0034,2,4,0,2024-01-21 10:29:34.456278
RV0001833,PR001250,D0034,3,8,1,2024-01-20 23:50:36.709292
RV0001834,PR001251,D0005,1,5,0,2024-01-20 23:52:18.156730
RV0001835,PR001251,D0005,2,5,1,2024-01-21 02:59:37.645824
RV0001836,PR001252,D0038,1,2,1,2024-01-23 23:29:42.517949
RV0001837,PR001253,D0022,1,5,0,2024-01-13 21:10:47.524767
RV0001838,PR001253,D0022,2,16,1,2024-01-13 23:54:42.247672
RV0001839,PR001254,D0038,1,10,1,2024-01-17 19:17:57.192079
RV0001840,PR001256,D0012,1,1,0,2024-01-23 01:12:59.681617
RV0001841,PR001256,D0012,2,1,1,2024-01-23 03:00:35.911347
RV0001842,PR001257,D0035,1,9,1,2024-01-23 17:24:11.492350
RV0001843,PR001258,D0032,1,4,0,2024-01-19 22:54:32.891210
RV0001844,PR001258,D0032,2,2,0,2024-01-19 22:04:08.123515
RV0001845,PR001258,D0032,3,1,1,2024-01-19 22:43:50.210043
RV0001846,PR001261,D0007,1,2,0,2024-01-28 20:07:42.099229
RV0001847,PR001261,D0007,2,5,1,2024-01-28 19:01:23.467559
RV0001848,PR001262,D0052,1,5,0,2024-01-28 13:14:42.088856
RV0001849,PR001262,D0052,2,3,0,2024-01-28 13:44:20.861867
RV0001850,PR001262,D0052,3,4,1,2024-01-28 13:50:53.586097
RV0001851,PR001263,D0012,1,1,1,2024-02-02 05:13:12.373667
RV0001852,PR001264,D0005,1,1,0,2024-01-28 01:33:31.409807
RV0001853,PR001264,D0005,2,13,1,2024-01-28 14:04:04.402772
RV0001854,PR001265,D0005,1,1,1,2024-01-27 10:49:54.820595
RV0001855,PR001267,D0029,1,6,0,2024-02-01 05:40:08.243773
RV0001856,PR001267,D0029,2,2,0,2024-02-01 06:04:20.493758
RV0001857,PR001267,D0029,3,5,1,2024-02-01 06:17:44.387606
RV0001858,PR001269,D0012,1,5,1,2024-01-28 00:37:31.495202
RV0001859,PR001270,D0058,1,2,1,2024-02-03 02:17:34.155185
RV0001860,PR001271,D0048,1,4,0,2024-02-06 19:19:29.441679
RV0001861,PR001271,D0048,2,3,1,2024-02-06 18:50:03.343522
RV0001862,PR001272,D0048,1,0,0,2024-01-31 18:38:59.613076
RV0001863,PR001272,D0048,2,13,1,2024-01-31 17:11:59.252088
RV0001864,PR001274,D0012,1,0,0,2024-02-02 06:58:49.440607
RV0001865,PR001274,D0012,2,4,1,2024-02-02 15:23:29.300652
RV0001866,PR001275,D0007,1,3,0,2024-01-31 20:50:35.438732
RV0001867,PR001275,D0007,2,13,1,2024-01-31 20:19:04.595369
RV0001868,PR001276,D0022,1,2,1,2024-01-31 09:42:18.861698
RV0001869,PR001277,D0020,1,8,0,2024-02-03 05:08:56.381620
RV0001870,PR001277,D0020,2,0,1,2024-02-02 23:33:56.584474
RV0001871,PR001278,D0034,1,8,1,2024-02-04 17:41:57.562633
RV0001872,PR001279,D0002,1,0,0,2024-01-29 07:13:44.787585
RV0001873,PR001279,D0002,2,1,1,2024-01-29 00:27:25.851402
RV0001874,PR001280,D0002,1,4,0,2024-02-01 05:03:43.795476
RV0001875,PR001280,D0002,2,0,1,2024-02-01 00:57:22.560559
RV0001876,PR001281,D0029,1,0,1,2024-02-02 04:46:18.820587
RV0001877,PR001282,D0032,1,10,1,2024-01-27 12:27:07.494696
RV0001878,PR001283,D0014,1,0,1,2024-02-05 23:31:50.520755
RV0001879,PR001284,D0007,1,5,1,2024-02-07 02:41:50.434613
RV0001880,PR001285,D0002,1,2,1,2024-02-06 13:34:44.712102
RV0001881,PR001286,D0005,1,1,1,2024-02-06 13:33:12.164293
RV0001882,PR001287,D0007,1,1,1,2024-02-14 09:51:07.312009
RV0001883,PR001288,D0032,1,12,0,2024-02-22 09:34:29.965330
RV0001884,PR001288,D0032,2,1,1,2024-02-21 22:56:17.482120
RV0001885,PR001289,D0020,1,0,0,2024-02-12 09:46:08.134736
RV0001886,PR001289,D0020,2,3,1,2024-02-12 09:35:23.241968
RV0001887,PR001290,D0029,1,2,0,2024-02-21 20:11:20.294728
RV0001888,PR001290,D0029,2,1,0,2024-02-21 11:05:29.084198
RV0001889,PR001290,D0029,3,1,1,2024-02-21 14:52:57.202016
RV0001890,PR001291,D0032,1,4,0,2024-02-11 17:09:40.300242
RV0001891,PR001291,D0032,2,4,1,2024-02-11 14:38:54.195170
RV0001892,PR001292,D0002,1,1,1,2024-02-20 23:41:27.183774
RV0001893,PR001293,D0002,1,3,0,2024-02-11 16:32:02.355009
RV0001894,PR001293,D0002,2,3,1,2024-02-11 18:10:52.278201
RV0001895,PR001294,D0022,1,10,1,2024-02-17 13:10:51.138424
RV0001896,PR001295,D0022,1,8,0,2024-02-11 23:46:59.110907
RV0001897,PR001295,D0022,2,14,0,2024-02-12 01:13:41.195022
RV0001898,PR001295,D0022,3,1,1,2024-02-11 23:07:25.210897
RV0001899,PR001296,D0038,1,6,0,2024-02-18 05:14:37.410320
RV0001900,PR001296,D0038,2,5,1,2024-02-17 18:17:37.830522
RV0001901,PR001298,D0029,1,5,0,2024-02-20 22:04:12.741294
RV0001902,PR001298,D0029,2,8,1,2024-02-20 18:37:58.084689
RV0001903,PR001299,D0052,1,11,0,2024-02-11 05:34:02.598536
RV0001904,PR001299,D0052,2,2,1,2024-02-10 13:14:15.948699
RV0001905,PR001300,D0022,1,7,0,2024-02-20 05:30:28.479614
RV0001906,PR001300,D0022,2,3,1,2024-02-20 09:01:24.591580
RV0001907,PR001301,D0032,1,10,0,2024-02-14 11:45:42.903159
RV0001908,PR001301,D0032,2,1,1,2024-02-14 11:09:18.755876
RV0001909,PR001302,D0002,1,4,0,2024-02-18 23:51:44.780990
RV0001910,PR001302,D0002,2,2,0,2024-02-18 20:18:10.801879
RV0001911,PR001302,D0002,3,5,1,2024-02-18 21:37:56.094673
RV0001912,PR001303,D0034,1,2,1,2024-02-11 03:07:29.081715
RV0001913,PR001304,D0052,1,6,1,2024-02-28 21:11:50.247881
RV0001914,PR001306,D0032,1,0,0,2024-02-25 00:48:47.653243
RV0001915,PR001306,D0032,2,4,1,2024-02-25 02:39:30.890477
RV0001916,PR001307,D0020,1,3,0,2024-02-28 17:35:06.377547
RV0001917,PR001307,D0020,2,4,1,2024-02-29 05:44:28.942238
RV0001918,PR001308,D0007,1,5,1,2024-02-28 02:52:28.397099
RV0001919,PR001309,D0022,1,4,0,2024-03-05 09:48:47.195127
RV0001920,PR001309,D0022,2,2,0,2024-03-05 10:16:26.207852
RV0001921,PR001309,D0022,3,5,1,2024-03-04 18:19:10.243991
RV0001922,PR001310,D0029,1,3,1,2024-02-28 01:22:33.324340
RV0001923,PR001312,D0020,1,4,1,2024-02-25 08:47:05.811040
RV0001924,PR001313,D0052,1,15,0,2024-02-27 07:00:47.674844
RV0001925,PR001313,D0052,2,11,0,2024-02-27 11:10:31.223645
RV0001926,PR001313,D0052,3,5,1,2024-02-27 09:58:15.795627
RV0001927,PR001314,D0038,1,4,1,2024-02-24 14:16:28.473386
RV0001928,PR001315,D0005,1,0,1,2024-03-05 00:53:15.764910
RV0001929,PR001317,D0022,1,2,0,2024-03-01 16:27:04.977666
RV0001930,PR001317,D0022,2,4,1,2024-03-01 21:36:28.203692
RV0001931,PR001318,D0048,1,3,0,2024-03-04 07:43:10.899048
RV0001932,PR001318,D0048,2,8,1,2024-03-04 08:47:56.852108
RV0001933,PR001321,D0020,1,3,1,2024-03-11 11:58:00.513418
RV0001934,PR001322,D0049,1,4,0,2024-03-17 06:59:14.213500
RV0001935,PR001322,D0049,2,4,1,2024-03-17 04:12:54.460375
RV0001936,PR001323,D0058,1,2,0,2024-03-12 03:01:58.895403
RV0001937,PR001323,D0058,2,6,0,2024-03-12 14:13:25.868106
RV0001938,PR001323,D0058,3,0,1,2024-03-12 03:54:34.260097
RV0001939,PR001324,D0048,1,2,1,2024-03-20 11:35:54.203425
RV0001940,PR001326,D0032,1,2,0,2024-03-20 06:18:09.503711
RV0001941,PR001326,D0032,2,4,0,2024-03-20 01:54:34.609817
RV0001942,PR001326,D0032,3,1,1,2024-03-20 12:53:35.587487
RV0001943,PR001327,D0020,1,3,1,2024-03-15 12:25:15.915267
RV0001944,PR001328,D0029,1,8,1,2024-03-14 10:54:01.627151
RV0001945,PR001329,D0020,1,3,0,2024-03-20 02:39:00.378787
RV0001946,PR001329,D0020,2,3,1,2024-03-20 09:25:47.117481
RV0001947,PR001330,D0029,1,4,1,2024-03-12 14:02:28.425395
RV0001948,PR001331,D0035,1,3,1,2024-03-18 19:25:34.686433
RV0001949,PR001332,D0032,1,4,1,2024-03-15 17:18:41.584926
RV0001950,PR001333,D0029,1,0,0,2024-03-17 05:59:39.126703
RV0001951,PR001333,D0029,2,2,0,2024-03-17 05:14:30.239198
RV0001952,PR001333,D0029,3,1,1,2024-03-17 05:32:33.967045
RV0001953,PR001334,D0032,1,4,0,2024-03-19 19:57:23.229256
RV0001954,PR001334,D0032,2,3,0,2024-03-19 16:02:14.292067
RV0001955,PR001334,D0032,3,7,1,2024-03-19 15:30:56.204747
RV0001956,PR001335,D0052,1,0,1,2024-03-28 23:52:12.679848
RV0001957,PR001336,D0002,1,5,1,2024-03-30 11:49:50.635221
RV0001958,PR001337,D0002,1,6,0,2024-04-02 10:21:16.366251
RV0001959,PR001337,D0002,2,2,1,2024-04-02 10:30:45.273898
RV0001960,PR001338,D0002,1,2,1,2024-03-29 21:46:09.235164
RV0001961,PR001339,D0007,1,3,0,2024-04-01 04:31:30.965700
RV0001962,PR001339,D0007,2,7,0,2024-04-01 02:41:58.889746
RV0001963,PR001339,D0007,3,2,1,2024-04-01 13:01:26.399256
RV0001964,PR001341,D0007,1,0,1,2024-04-03 05:55:36.754865
RV0001965,PR001342,D0007,1,1,1,2024-03-29 15:12:13.497791
RV0001966,PR001343,D0012,1,8,1,2024-04-04 10:36:13.712545
RV0001967,PR001344,D0014,1,0,1,2024-04-01 06:28:17.427306
RV0001968,PR001345,D0002,1,1,1,2024-03-24 04:35:39.806596
RV0001969,PR001346,D0029,1,7,1,2024-04-02 03:36:44.074012
RV0001970,PR001347,D0048,1,0,0,2024-04-01 11:31:48.671183
RV0001971,PR001347,D0048,2,4,1,2024-04-01 05:58:18.838713
RV0001972,PR001348,D0049,1,3,1,2024-04-03 20:44:57.522229
RV0001973,PR001349,D0011,1,1,1,2023-12-30 09:10:32.003043
RV0001974,PR001350,D0051,1,5,1,2024-01-08 11:24:41.551050
RV0001975,PR001351,D0016,1,5,0,2024-01-01 16:54:59.293116
RV0001976,PR001351,D0016,2,7,1,2024-01-01 18:07:39.249764
RV0001977,PR001352,D0039,1,10,1,2024-01-08 02:14:30.055487
RV0001978,PR001353,D0011,1,1,1,2024-01-07 01:55:45.316854
RV0001979,PR001354,D0011,1,1,1,2023-12-31 03:49:20.963924
RV0001980,PR001355,D0028,1,1,1,2024-01-07 03:11:49.953984
RV0001981,PR001356,D0051,1,2,1,2023-12-31 02:57:42.707652
RV0001982,PR001357,D0039,1,1,1,2024-01-08 09:19:33.335787
RV0001983,PR001358,D0016,1,3,1,2023-12-28 20:06:49.190766
RV0001984,PR001360,D0028,1,2,1,2024-01-05 16:23:37.740029
RV0001985,PR001361,D0039,1,11,1,2023-12-31 12:20:53.516467
RV0001986,PR001362,D0051,1,4,0,2023-12-31 08:59:13.422133
RV0001987,PR001362,D0051,2,2,0,2023-12-31 09:03:57.993855
RV0001988,PR001362,D0051,3,10,1,2023-12-31 09:04:23.214284
RV0001989,PR001363,D0016,1,3,1,2024-01-06 06:39:58.043566
RV0001990,PR001364,D0039,1,6,0,2023-12-30 19:09:12.132829
RV0001991,PR001364,D0039,2,4,1,2023-12-30 18:37:03.969515
RV0001992,PR001365,D0011,1,1,1,2024-01-09 21:54:47.412959
RV0001993,PR001366,D0051,1,4,1,2024-01-05 05:34:43.122723
RV0001994,PR001367,D0016,1,2,1,2024-01-11 17:25:23.169781
RV0001995,PR001368,D0016,1,0,1,2024-01-23 08:50:23.805617
RV0001996,PR001369,D0016,1,4,1,2024-01-20 00:58:19.718048
RV0001997,PR001370,D0039,1,5,1,2024-01-18 05:14:24.125271
RV0001998,PR001371,D0011,1,4,1,2024-01-14 10:01:27.769683
RV0001999,PR001372,D0039,1,0,0,2024-01-21 21:02:03.322616
RV0002000,PR001372,D0039,2,0,1,2024-01-21 20:54:50.134942
RV0002001,PR001373,D0016,1,7,0,2024-01-20 15:44:02.385515
RV0002002,PR001373,D0016,2,2,0,2024-01-20 20:07:41.047133
RV0002003,PR001373,D0016,3,0,1,2024-01-20 17:25:27.440814
RV0002004,PR001374,D0016,1,1,1,2024-01-19 20:04:19.797887
RV0002005,PR001376,D0028,1,7,0,2024-01-18 04:57:14.343381
RV0002006,PR001376,D0028,2,3,1,2024-01-17 23:38:02.930888
RV0002007,PR001377,D0011,1,5,1,2024-01-16 10:18:03.323860
RV0002008,PR001378,D0051,1,5,1,2024-01-21 19:56:20.935972
RV0002009,PR001379,D0016,1,21,0,2024-01-11 22:12:15.278024
RV0002010,PR001379,D0016,2,9,1,2024-01-12 13:14:47.902949
RV0002011,PR001380,D0028,1,2,1,2024-01-15 18:38:38.357915
RV0002012,PR001381,D0011,1,9,0,2024-01-29 09:43:01.822430
RV0002013,PR001381,D0011,2,0,0,2024-01-29 10:14:13.866648
RV0002014,PR001381,D0011,3,4,1,2024-01-29 14:14:22.209627
RV0002015,PR001384,D0028,1,5,0,2024-01-27 19:05:12.003160
RV0002016,PR001384,D0028,2,2,1,2024-01-27 17:52:25.637540
RV0002017,PR001385,D0016,1,0,0,2024-01-29 15:22:59.070003
RV0002018,PR001385,D0016,2,5,1,2024-01-29 06:07:57.151406
RV0002019,PR001386,D0016,1,4,1,2024-01-26 23:20:14.007799
RV0002020,PR001387,D0039,1,1,1,2024-02-01 01:14:26.993928
RV0002021,PR001389,D0028,1,2,0,2024-01-25 20:12:57.738821
RV0002022,PR001389,D0028,2,11,1,2024-01-26 03:26:10.930871
RV0002023,PR001390,D0051,1,6,0,2024-01-29 05:57:18.053983
RV0002024,PR001390,D0051,2,6,1,2024-01-29 19:03:55.968834
RV0002025,PR001391,D0039,1,1,1,2024-01-31 10:34:31.882360
RV0002026,PR001392,D0016,1,4,1,2024-02-01 09:08:07.364411
RV0002027,PR001393,D0016,1,5,1,2024-01-27 04:38:25.020387
RV0002028,PR001394,D0051,1,8,1,2024-01-30 10:49:39.259649
RV0002029,PR001395,D0028,1,10,0,2024-01-27 14:37:29.671168
RV0002030,PR001395,D0028,2,0,0,2024-01-28 06:06:07.900730
RV0002031,PR001395,D0028,3,0,1,2024-01-27 10:33:14.238610
RV0002032,PR001396,D0011,1,6,0,2024-02-06 10:24:01.781075
RV0002033,PR001396,D0011,2,13,1,2024-02-05 20:54:32.876513
RV0002034,PR001397,D0028,1,0,1,2024-02-01 06:51:47.181370
RV0002035,PR001399,D0011,1,1,0,2024-02-01 21:46:16.403651
RV0002036,PR001399,D0011,2,1,0,2024-02-01 16:21:00.552607
RV0002037,PR001399,D0011,3,7,1,2024-02-01 17:54:07.270315
RV0002038,PR001400,D0028,1,8,1,2024-01-29 07:21:04.770229
RV0002039,PR001402,D0039,1,3,1,2024-01-31 19:13:34.015247
RV0002040,PR001403,D0016,1,4,1,2024-02-04 02:09:05.917166
RV0002041,PR001404,D0011,1,0,1,2024-02-04 18:16:29.047582
RV0002042,PR001405,D0039,1,3,0,2024-02-04 13:17:18.001667
RV0002043,PR001405,D0039,2,2,1,2024-02-04 13:25:17.095338
RV0002044,PR001406,D0011,1,2,0,2024-02-02 23:30:51.034493
RV0002045,PR001406,D0011,2,6,1,2024-02-03 12:28:56.375026
RV0002046,PR001407,D0028,1,0,1,2024-01-31 15:32:17.949629
RV0002047,PR001409,D0028,1,1,1,2024-02-12 08:59:13.149385
RV0002048,PR001410,D0051,1,4,0,2024-02-18 23:31:23.564313
RV0002049,PR001410,D0051,2,0,0,2024-02-20 00:45:12.110226
RV0002050,PR001410,D0051,3,9,1,2024-02-19 15:35:34.992933
RV0002051,PR001411,D0051,1,3,0,2024-02-11 11:44:01.312410
RV0002052,PR001411,D0051,2,1,1,2024-02-11 11:55:41.427849
RV0002053,PR001412,D0028,1,5,1,2024-02-15 10:10:09.847907
RV0002054,PR001413,D0028,1,7,0,2024-02-11 07:20:49.924068
RV0002055,PR001413,D0028,2,3,0,2024-02-11 01:03:46.857966
RV0002056,PR001413,D0028,3,4,1,2024-02-10 19:11:49.036929
RV0002057,PR001414,D0028,1,2,1,2024-02-12 20:31:00.254033
RV0002058,PR001417,D0028,1,2,0,2024-02-16 16:11:06.404174
RV0002059,PR001417,D0028,2,3,1,2024-02-16 15:19:28.135138
RV0002060,PR001419,D0051,1,7,0,2024-02-19 21:54:07.051466
RV0002061,PR001419,D0051,2,1,1,2024-02-19 11:44:00.684934
RV0002062,PR001420,D0051,1,0,1,2024-02-12 05:05:19.749056
RV0002063,PR001422,D0051,1,1,0,2024-02-09 01:28:34.419210
RV0002064,PR001422,D0051,2,3,1,2024-02-09 00:03:34.531478
RV0002065,PR001423,D0039,1,1,1,2024-02-19 08:00:39.583055
RV0002066,PR001424,D0016,1,3,0,2024-02-12 21:02:27.429653
RV0002067,PR001424,D0016,2,0,0,2024-02-13 07:00:53.253465
RV0002068,PR001424,D0016,3,3,1,2024-02-12 22:02:27.317341
RV0002069,PR001425,D0051,1,6,1,2024-02-16 21:51:53.154535
