deployment_id,project_id,sprint_id,environment,deployment_timestamp,status,rollback,duration_minutes,is_failure
DEP000653,P010,S0100,production,2024-04-15 15:26:43.018056,Success,0,22.5,0
DEP000654,P010,S0100,production,2024-04-07 02:49:08.790475,Success,0,6.6,0
DEP000655,P011,S0101,production,2023-11-29 13:09:12.624127,Failed,1,21.0,1
DEP000656,P011,S0101,production,2023-12-06 08:48:56.616305,Success,0,8.6,0
DEP000657,P011,S0101,production,2023-11-25 01:48:17.979777,Success,0,21.2,0
DEP000658,P011,S0101,production,2023-11-27 17:05:39.594782,Success,0,16.9,0
DEP000659,P011,S0101,staging,2023-11-24 14:01:26.209284,Failed,0,8.3,1
DEP000660,P011,S0101,staging,2023-12-05 07:33:58.152221,Success,0,15.6,0
DEP000661,P011,S0101,staging,2023-11-27 14:47:48.096149,Success,0,17.5,0
DEP000662,P011,S0101,staging,2023-12-06 22:09:55.226362,Success,0,18.1,0
DEP000663,P011,S0102,staging,2023-12-10 03:05:23.026050,Success,0,11.5,0
DEP000664,P011,S0102,staging,2023-12-12 11:59:57.393949,Success,0,6.2,0
DEP000665,P011,S0102,staging,2023-12-19 00:22:17.307490,Success,0,19.1,0
DEP000666,P011,S0102,production,2023-12-09 09:54:43.621492,Success,0,2.2,0
DEP000667,P011,S0102,production,2023-12-13 10:56:13.816553,Success,0,20.4,0
DEP000668,P011,S0103,staging,2023-12-26 03:01:36.403763,Failed,1,17.1,1
DEP000669,P011,S0103,production,2023-12-29 18:10:14.402285,Failed,0,18.3,1
DEP000670,P011,S0103,staging,2023-12-22 17:40:49.948370,Success,0,13.1,0
DEP000671,P011,S0103,staging,2023-12-31 19:01:26.969877,Success,0,12.1,0
DEP000672,P011,S0103,staging,2023-12-24 17:39:09.235340,Success,0,40.0,0
DEP000673,P011,S0104,production,2024-01-07 17:01:50.431827,Success,0,6.9,0
DEP000674,P011,S0104,production,2024-01-10 08:45:30.513428,Success,0,40.4,0
DEP000675,P011,S0104,production,2024-01-12 20:29:50.811702,Success,0,12.2,0
DEP000676,P011,S0105,production,2024-01-30 13:51:41.859002,Success,0,7.0,0
DEP000677,P011,S0105,staging,2024-01-21 09:30:45.158451,Success,0,5.5,0
DEP000678,P011,S0106,staging,2024-02-10 02:03:50.888162,Success,0,19.9,0
DEP000679,P011,S0106,production,2024-02-05 02:52:26.489822,Success,0,6.8,0
DEP000680,P011,S0106,staging,2024-02-02 20:14:40.650097,Success,0,19.8,0
DEP000681,P011,S0106,production,2024-02-08 02:01:12.209840,Success,0,3.9,0
DEP000682,P011,S0106,staging,2024-02-09 20:20:31.222054,Success,0,35.3,0
DEP000683,P011,S0107,production,2024-02-26 17:55:55.191655,Success,0,17.0,0
DEP000684,P011,S0107,staging,2024-02-16 20:30:42.471201,Success,0,25.6,0
DEP000685,P011,S0107,production,2024-02-21 19:50:07.852737,Success,0,8.7,0
DEP000686,P011,S0107,production,2024-02-19 11:04:11.160606,Success,0,15.9,0
DEP000687,P011,S0107,staging,2024-02-19 02:57:35.207126,Success,0,4.0,0
DEP000688,P011,S0107,production,2024-02-22 20:41:32.616861,Failed,1,20.4,1
DEP000689,P011,S0107,production,2024-02-24 23:32:34.424751,Success,0,11.5,0
DEP000690,P011,S0107,staging,2024-02-23 05:03:15.997240,Failed,0,23.7,1
DEP000691,P011,S0108,staging,2024-03-12 12:30:37.525450,Success,0,17.1,0
DEP000692,P011,S0108,staging,2024-03-03 06:19:59.351654,Success,0,7.0,0
DEP000693,P011,S0108,production,2024-03-12 01:33:11.389465,Success,0,9.6,0
DEP000694,P011,S0109,staging,2024-03-27 18:44:08.938128,Success,0,4.2,0
DEP000695,P011,S0109,staging,2024-03-25 06:17:05.068818,Success,0,24.1,0
DEP000696,P011,S0109,production,2024-03-19 15:20:28.439390,Success,0,18.2,0
DEP000697,P011,S0109,production,2024-03-27 12:28:00.765311,Success,0,35.8,0
DEP000698,P011,S0110,staging,2024-03-29 09:13:27.535894,Success,0,8.8,0
DEP000699,P011,S0110,staging,2024-04-01 08:57:19.379522,Success,0,7.5,0
DEP000700,P011,S0110,staging,2024-03-31 23:16:34.731262,Success,0,4.2,0
DEP000701,P011,S0110,staging,2024-03-30 13:26:00.807355,Success,0,4.3,0
DEP000702,P012,S0111,production,2023-11-19 23:30:44.829511,Success,0,20.2,0
DEP000703,P012,S0111,staging,2023-11-20 11:11:53.070551,Success,0,32.3,0
DEP000704,P012,S0111,production,2023-11-19 00:07:38.495561,Success,0,3.1,0
DEP000705,P012,S0111,staging,2023-11-24 10:23:19.505051,Failed,1,21.4,1
DEP000706,P012,S0111,staging,2023-11-21 04:49:16.101721,Success,0,3.5,0
DEP000707,P012,S0111,staging,2023-11-22 04:47:05.082931,Success,0,11.5,0
DEP000708,P012,S0111,staging,2023-11-23 21:47:12.033139,Success,0,16.6,0
DEP000709,P012,S0112,production,2023-12-08 21:42:16.183400,Success,0,6.3,0
DEP000710,P012,S0113,production,2023-12-23 18:13:50.415308,Success,0,38.9,0
DEP000711,P012,S0113,staging,2023-12-23 11:10:03.199950,Success,0,5.4,0
DEP000712,P012,S0113,production,2023-12-22 19:10:29.764546,Success,0,4.3,0
DEP000713,P012,S0113,staging,2023-12-24 17:23:48.138996,Success,0,13.9,0
DEP000714,P012,S0113,production,2023-12-24 13:01:43.051735,Success,0,26.5,0
DEP000715,P012,S0113,staging,2023-12-17 10:21:35.239934,Success,0,1.0,0
DEP000716,P012,S0113,staging,2023-12-29 18:05:48.928310,Success,0,21.2,0
DEP000717,P012,S0114,production,2024-01-10 02:26:22.665176,Success,0,9.3,0
DEP000718,P012,S0114,staging,2024-01-08 13:49:50.329425,Success,0,15.3,0
DEP000719,P012,S0114,staging,2024-01-08 23:01:40.195405,Success,0,15.8,0
DEP000720,P012,S0114,staging,2024-01-07 20:22:06.370572,Success,0,18.3,0
DEP000721,P012,S0114,staging,2024-01-03 22:12:11.983022,Success,0,15.8,0
DEP000722,P012,S0114,production,2024-01-10 03:20:26.128910,Success,0,7.2,0
DEP000723,P012,S0114,staging,2024-01-03 23:42:03.128226,Success,0,6.5,0
DEP000724,P012,S0114,production,2024-01-05 06:30:41.256425,Success,0,33.6,0
DEP000725,P012,S0114,staging,2023-12-31 14:52:57.488263,Success,0,9.8,0
DEP000726,P012,S0114,production,2024-01-08 14:58:34.288413,Success,0,2.4,0
DEP000727,P012,S0114,production,2024-01-04 04:46:28.499241,Success,0,6.2,0
DEP000728,P012,S0114,staging,2024-01-04 10:51:15.729584,Success,0,6.0,0
DEP000729,P012,S0114,staging,2024-01-05 17:02:38.905744,Success,0,29.4,0
DEP000730,P012,S0114,staging,2024-01-09 11:27:21.906399,Success,0,10.6,0
DEP000731,P012,S0115,production,2024-01-20 10:07:46.646492,Success,0,15.7,0
DEP000732,P012,S0115,staging,2024-01-15 17:16:26.487369,Success,0,7.1,0
DEP000733,P012,S0115,staging,2024-01-22 02:29:34.917385,Success,0,17.3,0
DEP000734,P012,S0115,staging,2024-01-19 00:08:17.983517,Success,0,4.5,0
DEP000735,P012,S0115,production,2024-01-14 05:02:58.860739,Success,0,17.3,0
DEP000736,P012,S0115,staging,2024-01-19 23:07:59.537109,Success,0,1.6,0
DEP000737,P012,S0115,staging,2024-01-24 07:53:22.658450,Success,0,1.0,0
DEP000738,P012,S0115,production,2024-01-20 20:33:57.069984,Success,0,39.6,0
DEP000739,P012,S0116,staging,2024-02-01 00:40:54.359310,Success,0,3.3,0
DEP000740,P012,S0116,staging,2024-02-07 07:47:10.145278,Success,0,19.3,0
DEP000741,P012,S0116,staging,2024-01-29 01:09:20.914461,Success,0,13.2,0
DEP000742,P012,S0116,staging,2024-02-04 00:26:57.344808,Success,0,19.8,0
DEP000743,P012,S0116,staging,2024-01-30 16:12:36.685714,Success,0,3.7,0
DEP000744,P012,S0116,staging,2024-02-06 17:41:45.807081,Success,0,19.4,0
DEP000745,P012,S0117,staging,2024-02-17 02:07:01.059026,Success,0,7.8,0
DEP000746,P012,S0117,production,2024-02-18 06:34:27.839462,Success,0,12.0,0
DEP000747,P012,S0117,staging,2024-02-12 16:39:46.688481,Success,0,19.4,0
DEP000748,P012,S0117,production,2024-02-20 03:05:55.048446,Success,0,24.6,0
DEP000749,P012,S0117,staging,2024-02-23 06:13:53.530842,Success,0,19.1,0
DEP000750,P012,S0117,production,2024-02-16 19:31:56.200292,Success,0,12.0,0
DEP000751,P012,S0118,staging,2024-02-28 15:54:50.699890,Success,0,13.7,0
DEP000752,P012,S0118,production,2024-03-06 00:51:25.211463,Success,0,47.1,0
DEP000753,P012,S0118,staging,2024-02-26 07:31:58.990684,Success,0,3.1,0
DEP000754,P012,S0118,production,2024-02-28 04:38:35.252772,Success,0,36.2,0
DEP000755,P012,S0118,staging,2024-03-02 15:41:08.846326,Success,0,23.0,0
DEP000756,P012,S0118,staging,2024-03-03 23:11:06.889800,Success,0,6.2,0
DEP000757,P012,S0118,staging,2024-02-28 17:33:35.311882,Success,0,10.7,0
DEP000758,P012,S0118,production,2024-02-28 15:31:04.565855,Success,0,3.0,0
DEP000759,P012,S0118,production,2024-02-25 19:54:08.332012,Success,0,29.1,0
DEP000760,P012,S0118,staging,2024-03-02 01:36:47.071323,Success,0,11.4,0
DEP000761,P012,S0118,staging,2024-02-27 23:56:46.013545,Success,0,6.9,0
DEP000762,P012,S0119,staging,2024-03-21 18:30:53.799913,Success,0,43.7,0
DEP000763,P012,S0119,staging,2024-03-19 03:24:30.212184,Failed,0,9.9,1
DEP000764,P012,S0120,production,2024-03-25 17:09:27.840182,Success,0,61.4,0
DEP000765,P012,S0120,staging,2024-03-31 13:37:18.059752,Success,0,2.7,0
DEP000766,P012,S0120,staging,2024-03-31 12:31:32.442495,Success,0,28.2,0
DEP000767,P012,S0120,production,2024-03-26 17:40:33.230072,Success,0,10.9,0
DEP000768,P012,S0120,production,2024-03-30 01:11:00.045650,Success,0,28.6,0
DEP000769,P012,S0120,staging,2024-04-02 01:24:39.711183,Success,0,14.6,0
